"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"66YA8J3S","journalArticle","2015","Vidya, Nur Azizah; Fanany, Mohamad Ivan; Budi, Indra","Twitter Sentiment to Analyze Net Brand Reputation of Mobile Phone Providers","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.159","https://www.sciencedirect.com/science/article/pii/S1877050915036200","We may see competition among mobile providers to acquire new customers through campaign and advertisement war, especially on social media. The problem arises on how to measure the brand reputation of these providers based on people response on their services quality. This paper addresses this issue by measuring brand reputation based on customer satisfaction through customer's sentiment analysis from Twitter data. Sample model is built and extracted from 10.000 raw Twitter messages data from January to March 2015 of top three mobile providers in Indonesia. We compared several features extractions, algorithms, and the classification schemes. After data cleaning and data balancing, the sentiments are classified and compared using three different algorithms: Naïve Bayes, Support Vector Machine, and Decision Tree classifier method. We measure customer satisfaction on five products: 3G, 4G, Short Messaging, Voice and Internet services. This paper also discusses some correlated business insights in a telecommunication services industry. Based on the overall comparison of these five products, the NBR scores for PT XL Axiata Tbk, PT Telkomsel Tbk, and PT Indosat Tbk are 32.3%, 19.0%, and 10.9% respectively.","2015-01-01","2024-03-10 16:18:27","2024-03-10 16:20:59","","519-526","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","brand reputation; decision tree; Indonesia; Naïve Bayes; sentiment analysis; support vector machine; twitter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q9SBHBW6","journalArticle","2015","Suryotrisongko, Hatma; Samopa, Febriliyan","Evaluating OpenBCI Spiderclaw V1 Headwear's Electrodes Placements for Brain-Computer Interface (BCI) Motor Imagery Application","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.155","https://www.sciencedirect.com/science/article/pii/S1877050915036169","Motor imagery can be defined in terms of imagined movement from the first person perspective. It has been getting many researchers’ attention since it could be implemented in many important applications such as neurological rehabilitation, sports training, prosthesis movement control, and so on. This research evaluates OpenBCI for Motor Imagery application, especially whether the OpenBCI Spiderclaw V1 headwear electrodes placements are sufficient for motor imagery application. OpenBCI 32 bit board with daisy chain (16 channels) was used in this research. OpenVibe's motor imagery CSP scenarios were adopted. After subjects had finished working with the OpenVibe motor imagery scenarios, they were asked to fill Movement Imagery Questionnaire-3 (MIQ-3). MIQ-3 results were used to validate whether subject suffer from “BCI illiteracy”. It could be concluded that the OpenBCI Spiderclaw V1 electrodes placements are not optimum for motor imagery application. The average of accuracy measurements which was around 60% for all subjects shows poor motor imagery performance. Furthermore, 16 channel electrodes configuration with a wide temporal filter range [8-30Hz] showed better performance compared to other settings in this research. However, further study is needed to improve the statistical significance of these findings. On the MIQ-3 results, kinesthetic imagery score reflects the most correlated with the accuracy measurement, supporting the suggestion that questionnaire could be used to predict user's motor imagery performance.","2015-01-01","2024-03-10 16:18:27","2024-03-10 16:20:22","","398-405","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","BCI; Brain-Computer Interface; MIQ-3; Motor Imagery; OpenBCI; OpenVibe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPB9XK55","journalArticle","2015","Biyanto, Totok R.; Prasetya, Hendrik Elvian Gayuh; Bayuaji, Ridho; Nugroho, Gunawan; Soehartanto, Totok","Design Plant-wide Control to Waste Heat Recovery Generation on Cement Industry Based HYSYS","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.118","https://www.sciencedirect.com/science/article/pii/S1877050915035796","Waste heat recovery generation (WHRG) is a power plant system that utilizes the flue gas to generate an electrical power in cement industry. This plant has various unit operations, such as economizer, evaporator, superheater, steam drum, and turbine. To design WHRG plant, steam drum needs to be controlled in the first place, for the reason that this unit operation will affect steam quality utilized to drive the turbine. There are three finest control elements which can be applied on steam drum; they are level control, pressure control, and mass flow rate control. The control structure on steam drum has deficiency on overcoming the load change value. To handle this problem, WHRG plant needs the other control structure. Plantwide control (PWC) is one of control method to handle the default load changes value. There are two kinds of design methods part based on PWC, the first part is top-down and the second part is bottom-up. Top-down part is a method used to optimize a particular process by determining the advantageous function, while bottom-up part is a method used to maintain the stability rate of the system. Since this study was aimed to control WHRG plant by considering the stability rate, bottom-up part was utilized. The stages used in designing the research based on bottom-up part are determining the operational objectives and limitations, analyzing the degree of freedom in the form of degree of freedom value used to calculate the total of manipulated variable (MV), determining variable process needs controlling, determining the manipulator of production rate, determining the structure of regulatory control layer, determining the adjustment of controller based on Relative Gain Array (RGA) method, and administering open loop test derived from the resulted system's responses. Based on PWC method, there are three kinds of control structures; they are boiler follow (BFC), turbines follow (TFC), and coordinate controller (CC). The output response resulted by this simulation show that CC is the most precise control structure to handle the load changes on WHRG plant. It can analyze with low value of IAE, settling time, and maximum overshoot of the control result. The IAE value of CC is 857.3439, BFC = 1182.895, while TFC = 887.1246. CC control structure produces IAE better than BFC and TFC. Hence, the precise control structure for WHRG plant is CC.","2015-01-01","2024-03-10 16:18:28","2024-03-10 16:20:15","","170-177","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Plantwide control; Three control elements; Tuning; Waste Heat Recovery Generation (WHRG)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IAE2C8US","journalArticle","2015","Haron, Hazlina; Ghani, Abdul Azim Abdul","A Survey on Ambiguity Awareness towards Malay System Requirement Specification (SRS) among Industrial IT Practitioners","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.139","https://www.sciencedirect.com/science/article/pii/S1877050915036005","We conducted a survey amongst software development's IT practitioners on their awareness towards the ambiguity that occurs in the System Requirement Specification (SRS) written in the Malay language. Previous research shows that there exists an acknowledged and unacknowledged ambiguity when people deal with SRS. Our objective is to investigate and confirm that most likely IT practitioners in Malaysia tend to overlook the potential of ambiguities in the documentation of SRS written in the Malay language. Inaccurate SRS will usually give an impact towards an end product of software systems. We believe it can complicate software development processes and result in an unsatisfying agreement between user and software product team. The result shows that there exist ambiguity and vagueness in industrial Malay textual SRS in the form of multiple interpretations as users faced difficulties in understanding what the requirements of the SRS thereby significantly affecting the designing process.","2015-01-01","2024-03-10 16:18:28","2024-03-10 16:20:02","","261-268","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","linguistic ambiguity; malay ambiguity; malay grammar; syntactic analysis; vague concept","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86SZSPZY","journalArticle","2015","Chin, Jacky; Lin, Shu-Chiang","Investigating Users’ Perspectives in Building Energy Management System with an Extension of Technology Acceptance Model: A Case Study in Indonesian Manufacturing Companies","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.102","https://www.sciencedirect.com/science/article/pii/S1877050915035632","This study investigates factors that may influence users’ perspectives in utilizing energy management system. An extended model of the Technology Acceptance Model (TAM) with two external factors, compatibility (C) and technology complexity (TC), was developed to evaluate the implementation of the Building Energy Management System (BEMS) in Indonesia's manufacturing industries. 258 questionnaires were analyzed via the structural equation modeling and the result shows that both C and TC influence user's intention to use BEMS through the user's attitude, perceived usefulness and perceived ease of use. The findings can be served as guidelines for design improvements of similar energy management systems.","2015-01-01","2024-03-10 16:18:29","2024-03-10 16:20:34","","31-39","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Building Energy Management System; Structural Equation Modeling; Technology Acceptance Model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CG7B6T3X","journalArticle","2015","Barekatain, Behrang; Dehghani, Shahrzad; Pourzaferani, Mohammad","An Energy-Aware Routing Protocol for Wireless Sensor Networks Based on New Combination of Genetic Algorithm & k-means","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.163","https://www.sciencedirect.com/science/article/pii/S1877050915036248","Wireless Sensor Networks (WSNs) consist of large number of sensors which having capabilities such as sensing, computing, and communicating. Beside these features, sensors have limited computational and communication power. Therefore, energy is a challenging issue in WSN networks. Clusters-based routing protocols are used to maximize network lifetime. In this paper, we propose a new combination of K-means and improved GAs to reduce energy consumption and extend network lifetime. The proposed method, reduce energy consumption by finding the optimum number of cluster head (CHs) nodes using improved Genetic Algorithm (GA). To balance energy distribution, a k-means-based algorithm, dynamically cluster the network. The simulations in NS-2 show the proposed algorithm has longer network lifetime than famous algorithms like LEACH, GAEEP and GABEEC protocols.","2015-01-01","2024-03-10 16:18:29","2024-03-10 16:20:03","","552-560","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","clustering; energy-efficient; genetic algorithm; k-means; wireless sensor networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JMXN5UVA","journalArticle","2015","Tjoa, A. Min; Wetz, Peter; Kiesling, Elmar; Trinh, Tuan-Dat; Do, Ba-Lam","Integrating Streaming Data into Semantic Mashups","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.098","https://www.sciencedirect.com/science/article/pii/S1877050915035590","Streaming data, i.e., frequently changing and potentially infinite data flows, are becoming more and more prevalent in today's interconnected world. In a Smart City context, for instance, citizens can access real-time information about a city's weather, pollution, or traffic conditions. However, turning vast real-time data streams into actionable knowledge poses significant challenges. For instance, heterogeneous data from varied sources needs to be normalized and integrated, ideally using a common structured vocabulary. Furthermore, to provide users with both real-time and aggregate views on the data, data stream access requires support for temporal operators. Finally, it is difficult for non-technical users to integrate and leverage streaming data. To tackle these challenges, we propose an extension of the Linked Widgets concept for the streaming data domain. In this paper, we outline a platform prototype for the creation of streaming data mashups that is currently under development and illustrate its potential by means of a use case based on city real time bike data from the city of Vienna.","2015-01-01","2024-03-10 16:18:29","2024-03-10 16:20:32","","1-4","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","semantic mashups; stream processing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I5BEYK75","journalArticle","2015","Risqi, Y.S. Sofu; Yohanes, Steven; Windarta, Susila","Fixed Point Attack in PGV-5 Scheme Using SIMON Algorithm","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.143","https://www.sciencedirect.com/science/article/pii/S1877050915036042","Block cipher-based hash function is a hash function that is constructed by applying a block cipher algorithm on a scheme to form a hash algorithm. So that the strength of the block cipher-based hash function depends on the strength of a block cipher algorithm which is used. In this research, fixed point attack is done to determine the application of SIMON lightweight block cipher scheme PGV-5 hash function in accordance with the characteristics of the fixed point attack. SIMON is a lightweight block cipher algorithm which uses Feistel network as its structure and is recommended as an alternative algorithm beside AES. Fixed-point attack is applied to generate all possible 232 plaintext with some random and extreme IV. The result of this research is plaintext that meets the characteristics of fixed point that does not affect the plaintext hash value because the resulting output is the used IV value itself. Plaintext is used to construct collision. Apparently the result of the application of the PGV-5 scheme is not resistant to collision attack because there is a collision with probability of fixed point 0.00000000093 in the thirty-two IV samples which are used.","2015-01-01","2024-03-10 16:18:30","2024-03-10 16:20:24","","292-299","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","collision resistance; fixed point attack; PGV-5 scheme; SIMON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9DKVNJ5D","journalArticle","2015","Rahmah, Amalia","Digital Literacy Learning System for Indonesian Citizen","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.109","https://www.sciencedirect.com/science/article/pii/S187705091503570X","Today, Indonesian citizen experience a fast changing lifestyle related to information and communication technology (ICT) utility, such as gadget and internet. The ease of information and knowledge retrieval to support learning process comes with problems to be taken care of such as information overload, negative content, netiquette negligence, and gadget addiction. Meanwhile, Indonesia will face an upcoming challenge in the economic sector, Free Trade Area of the Asia-Pacific (FTAAP) in 2020. An initiative for economic integration uses ICT as economic hub to promote every sector growth in economy. A concept explored in this research context to answers those problems mentioned above and to overcome the upcoming challenge is improving quality of Indonesian human resources through digital literacy education. This paper discusses a learning system model dedicated to deliver digital literacy education to the Indonesian citizen. Objectives of this research are increasing awareness towards digital literacy concept and preparing citizen to be digitally literate and competent using ICT to support their learning process, doing their work more effective and efficient, and preparing Indonesian young generation to become qualified workforce competing in FTAAP 2020, furthermore international work competition. This paper delivers analysis for learning system model as a result from the initial research of research series about digital literacy education in Indonesia. Resulting model justified by sets of detailed scenario about how this model works.","2015-01-01","2024-03-10 16:18:31","2024-03-10 16:20:17","","94-101","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","digital literacy; eduknowledge; knowledge base; knowledge management; knowledge transfer; learning system","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7BN7HVKW","journalArticle","2015","Sensuse, Dana Indra; Cahyaningsih, Elin; Wibowo, Wahyu Catur","Knowledge Management: Organizational Culture in Indonesian Government Human Capital Management","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.130","https://www.sciencedirect.com/science/article/pii/S1877050915035917","Organizational culture believed as an enabler's of knowledge management implementation. Others assumed that one of critical success factor of knowledge management can be seen from its culture. Generally organizational culture has positive impact to knowledge management. Type of organizational culture can be a guide to encourage the knowledge management (KM) implementation strategy and programs. Culture can direct organization member to behave in certain manners, rules, procedures and policies as an organizational mechanism. This paper describes the process to determine the current organizational culture and suggestion future culture for implement knowledge management in government. OCAI (Organizational Culture Assessment Instrument) and its framework (Competing Value Framework) were used for identifying type of organizational culture in some government ministries/agencies which duties to manage government capital. Result of this study will be used as references for implementing knowledge management for Indonesian Government Human Capital Management for achieve their goals and competitive advantages.","2015-01-01","2024-03-10 16:18:32","2024-03-10 16:20:36","","485-494","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Adhocracy Culture; Clan Culture; Competing Values Framework; Hierarchy Culture; knowledge management; Market Culture; OCAI; organizational culture","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VQCLSDBM","journalArticle","2015","Sutrisnowati, Riska Asriana; Bae, Hyerim; Pulshashi, Iq Reviessay; Putra, Ahmad Dzulfikar Adi; Prastyabudi, Wahyu Andy; Park, Sanghyuck; Joo, Byeongjun; Choi, Yulim","BAB Framework: Process Mining on Cloud","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.126","https://www.sciencedirect.com/science/article/pii/S1877050915035875","This paper presents a data analytics tool, BAB (Best Analytics of Big Data), that combines Hadoop Map-Reduce algorithms with cloud computing and process mining to accommodate the data explosion in business fields. Both academics and professionals can benefit from our tool by applying and extending it within their respective research areas. In fact, BAB already has been widely utilized in the fields of port logistics, ship building and manufacturing.","2015-01-01","2024-03-10 16:18:33","2024-03-10 16:20:09","","453-460","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","business process management; cloud computing; Hadoop; Process mining","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QQILPDVD","journalArticle","2015","Nugroho, Mahendra Adhi","Impact of Government Support and Competitor Pressure on the Readiness of SMEs in Indonesia in Adopting the Information Technology","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.110","https://www.sciencedirect.com/science/article/pii/S1877050915035711","The use of information technology to support the business organization's performance is one thing that needs to be done by large-scale industrial sector and small industrial sector (SMEs) to face global competition. As a developing country, the SMES sector in Indonesia is still not fully adopt and utilize information technology (IT) in the business process. Factors of contributors, inhibitors and the effect of the competitive environment and government support will tend to trigger SMEs to adopt IT. This study tries to explore the influence Contributor, Inhibitor, Government Support, and Competitor Pressure, to Technology Readiness (H1, H2, H3, H4), and the Influence of Technology Readiness on Behavioral to Use (H5). The study used 446 valid sample of SMEs of craft industry and being tested using the Partial Least Square (PLS) technique. The testing result shows that the Contributor and Inhibitor have the significant effect on the Technology Readiness with p-value of .000 (<0.05) (H1 and H2 were supported). The testing result of the Technology Readiness on the Behavior to Use also shows the significant result with the p-value 0.00 (<0.05) (H5 was supported). The test of the effect of the Government Support and Competitor Pressure shows the insignificant result with the p-value of 0.81 and 0.53 (>0.05) (H3 and H4 were not supported). Further analysis also found that the Government Support and Competitor Pressure do not affect on the IT users (Behavior to Use) in SMEs. The finding also strengthen the previous claim that the Government Support and the Competitor pressure are not the component which make SMEs ready to adopt and use the IT on their business process.","2015-01-01","2024-03-10 16:18:34","2024-03-10 16:20:27","","102-111","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Adoption (Behavior to Use); Competitor Pressure; Contributor; Government Support; Inhibitor; Technology Readiness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRIXUEBV","journalArticle","2015","Mardiana, Siti; Tjakraatmadja, Jann H.; Aprianingsih, Atik","Validating the Conceptual Model for Predicting Intention to Use as Part of Information System Success Model: The Case of an Indonesian Government Agency","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.150","https://www.sciencedirect.com/science/article/pii/S187705091503611X","This study aims at testing the conceptual model for predicting intention to use the information system as part of DeLone-Mclean information system success framework. A study literature has revealed that DeLone-Mclean Information System success model has difficulty for defining predictor variables for intention to use. This paper offers a solution by finding the proper variables from technology acceptance models which have strong theoretical background for predicting behavioral intention. A conceptual model is proposed based on literature review. An empirical study is conducted to validate the conceptual model. The object for empirical study is a government agency which has offices in several cities/towns in Indonesia. A quantitative data analysis is being done using SmartPLS with the result showing that perceived usefulness is the strongest predictor for intention to use while service quality surprisingly gives a negative coefficient toward intention to use.","2015-01-01","2024-03-10 16:18:34","2024-03-10 16:21:01","","353-360","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","DeLone-McLean IS success model; information system in government agency; intention to use; technology acceptance models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RDBIQ4JY","journalArticle","2015","Susanto, Tony Dwi; Aljoza, Mohammad","Individual Acceptance of e-Government Services in a Developing Country: Dimensions of Perceived Usefulness and Perceived Ease of Use and the Importance of Trust and Social Influence","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.171","https://www.sciencedirect.com/science/article/pii/S1877050915036327","Perceived Usefulness (PU) and Perceived Ease of Use (PEU) are two prominent factors suggested by many researches towards adoption of a technology. In case of online public services (e-government), are they still dominant factors for the adoption? This question is raised since e-government is a computer-based system that exists and used for social, voluntary, and daily life context which involves more adoption factors, such as social norms, facilitating conditions, and trust. This study investigated dimensions of PU and PEU of an e-government service, and measured the influence of PU, PEU, Social Norms, Facilitating Conditions, and Trust toward individual acceptance of a new e-government service in a developing country. By collecting qualitative and quantitative data from 40 users of an online Immigration service in Indonesia, this study validated Trust and Social Influence as the most significant factor toward individual's decision to use a new e-government service. This finding recommends government initially to put attention on building people's trust and utilizing social influence in order to promote a new e-government service.","2015-01-01","2024-03-10 16:18:35","2024-03-10 16:20:30","","622-629","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","e-Government; Perceived Ease of Use; Perceived Usefulness; Social Influence; Technology Adoption; Trust","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WFW9ETDR","journalArticle","2015","Busono, Pratondo; Iswahyudi, Andi; Rahman, M. Akbar Aulia; Fitrianto, Ario","Design of Embedded Microcontroller for Controlling and Monitoring Blood Pump","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.134","https://www.sciencedirect.com/science/article/pii/S1877050915035954","The peristaltic pump has a vital role for transporting the blood in the extracorporeal circuit of hemodialysis machine. Such a pump consits of a stepper motor, gear box and rotor shaft with two roller attached on it. The transported volume of the pump depends on the tube segment pressed by roller. Therefore, the deviation in the amount of delivered fluid may occurs. It is a problem when it is used in the medical device with high accuracy requirements such as hemodialysis machine. To overcome such a problem, the transport of fluid need to be controlled. The aim of this work was to design and implement of an embedded microcontroller for controlling and monitoring fluid transport in the peristaltic pump. An electronic hardware which consists of STM32F4 development board, stepper motor driver circuit, current sensor, magnetic sensor and arterial presure sensor circuits was developed in parallel with embedded software development. The embedded sofware consists of routines for monitoring current sensor, pressure sensor, and magnetic sensor, as well as routines for pump speed controller. The STM32F4 board which consits of ARM Cortex M4F microcontroller was chosen because of the trade off between price, performance, and low power consumption. The peristaltic pump system was tested with the mixture of water and glycerin with certain composisition and having viscosity simular to human blood. The validation was also be performed by comparing the results with the measurement conducted using turbine flow meter. The results shows that the performance of the controller is working as expected.","2015-01-01","2024-03-10 16:18:36","2024-03-10 16:20:15","","217-224","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","blood pump controller; embedded system; microcontroller; stepper motor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6542K8P5","journalArticle","2015","Jokonya, Osden; Kroeze, Jan A.; van der Poll, John A.","Investigating Users’ Perception of Stakeholder Approach During IT Adoption in Organizations","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.137","https://www.sciencedirect.com/science/article/pii/S187705091503598X","The success of IT adoption in organizations not only depends on technical issues but also on social issues. Many researchers have called for balancing technical and social issues during IT adoption in organizations. This paper explores user perceptions of stakeholder approach during IT adoption in organizations. The paper is based on two case studies. The study results indicate that stakeholder approach may be useful during IT adoption in organizations. The results suggest that stakeholder approach have a potential to improve IT adoption success in organizations through securing stakeholder buy-in. The results also suggest that involving stakeholders during IT adoption in organizations may result in positive outcomes.","2015-01-01","2024-03-10 16:18:37","2024-03-10 16:20:33","","244-251","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Case Study; Deterministic; IT Adoption; Social-Technical; Stakeholder","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JQFWYYP9","journalArticle","2015","Rere, L.M. Rasdi; Fanany, Mohamad Ivan; Arymurthy, Aniati Murni","Simulated Annealing Algorithm for Deep Learning","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.114","https://www.sciencedirect.com/science/article/pii/S1877050915035759","Deep learning (DL) is a new area of research in machine learning, in which the objective is moving us closer to the goal of artificial intelligent. This method can learn many levels of abstraction and representation to create a common sense of data such as text, sound and image. Although DL is useful for a variety of tasks, it's hard to train. Some methods in training deep learning to make it optimal have been proposed, including Stochastic Gradient Descent, Conjugate Gradient, Hessian-free optimization, and Krylov Subspace Descent. In this paper, we proposed Simulated Annealing (SA) to improve the performance of Convolution Neural Network (CNN), as an alternative approach for optimal DL using modern optimization technique, i.e. metaheuristic algorithm. MNIST dataset is used to ensure the accuracy and efficiency of the proposed method. Moreover, we also compare our proposed method with the original of CNN. Although there is an increase in computation time, the experiment results show that the proposed method can improve the performance of original CNN.","2015-01-01","2024-03-10 16:18:37","2024-03-10 16:20:47","","137-144","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Deep Learning; Optimization; Simulated Annealing algorithm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FJADLFIQ","journalArticle","2015","Sagadevan, Saravanan; Malim, Nurul Hashimah Ahamed Hassain; Husin, Mohd Heikal","Sentiment Valences for Automatic Personality Detection of Online Social Networks Users Using Three Factor Model","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.122","https://www.sciencedirect.com/science/article/pii/S1877050915035838","The interactions using text or writing has become an important medium to communicate among human. The inventions of online networks technologies and applications such as social networks rapidly growth the size of digital textual data and indirectly raises the curiosities to mine the juicy information encapsulated in the text data. Researchers have stated that linguistics of the people either in the online or offline having strong correlations with their self-disclosure. The mass creations of digital textual data raised the intentions of scholars to study the hidden abstractions of personality by applying automatic personality detection approaches. Most of the current automatic personality detection studies focused on Big 5 personality model as a framework to study the underlying characteristics of human. As such, this study incorporates the Three Factor Personality (PEN) Model as a personality framework to guide our understanding and revealing the role of words in depicting the characteristics of a user. This preliminary study revealed how the sentiment perceptions of public towards specific words could assist us in detecting the personality of Facebook users by exploiting their status messages. As the first phase of our study, this experiment focuses on gathering the general perceptions of Malaysians towards 52 English words and 17 interjections that was retrieve from the domain stated above. A Likert scale questionnaire executed to find the sentiment valences of 67 words through analyzing responses from participants and statistical significance will assist the categorization of words under PEN traits. The evaluation provides the necessary analysis that could assist our main research that focuses on automatic personality detections specifically on the psychoticism trait. Our initial findings has highlighted that the five words categorized under psychoticism has strong Cronbach's Alpha coefficients and significant effect from multivariate analysis that indirectly affirmed the reliability of the categorization of the words.","2015-01-01","2024-03-10 16:18:37","2024-03-10 16:20:46","","201-208","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Automatic Personality Perception; Sentiment valence; Three Factor Model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ELXMGEVY","journalArticle","2015","Aliandu, Paulina","Sentiment Analysis to Determine Accommodation, Shopping and Culinary Location on Foursquare in Kupang City","The Third Information Systems International Conference 2015","","1877-0509","10.1016/j.procs.2015.12.144","https://www.sciencedirect.com/science/article/pii/S1877050915036054","The goal of this research is to determine the sentiment of accommodation, shopping and culinary location using Naive Bayes method. Research's object are the tips of accommodation, shopping and culinary location located in Kupang City, East Nusa Tenggara, Indonesia. Tips is a term on Foursquare, that written by user and it is a short messages about a location which let other users know what is good (or bad) there. Tips are taken from Foursquare. We used Naive Bayes in order to generate probability classifier model. This model used to determine sentiment of the Foursquare's tips about accommodation, shopping and culinary location. Test set accuracy is 66,22%. The result showed that Swiss Belinn Hotel, Aston Hotel are the best choices based on the tips following with On The Rock Hotel also T-More Hotel and Lounge. KFC Flobamora Mall, Palapa Resto and Café, Dapur Nekamese are the best choices for culinary. The result showed that Flobamora Mall is the best shopping place.","2015-01-01","2024-03-10 16:18:38","2024-03-10 16:20:45","","300-305","","","72","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","foursquare; naïve bayes; sentiment analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
